Date,clsprc_pre,opnprc,highprc,lowprc,clsprc,volume,dvol,ret,idxret
20170120,6043.675,6037.5604,6129.5799,6034.9691,6121.9983,4571735400,49013086160,1.296,0.01296
20170123,6121.9983,6130.4404,6189.1736,6130.1951,6172.1671,5038973600,52727412759,0.8195,0.008195
20170124,6172.1671,6167.8403,6177.2076,6154.0678,6165.2642,5012780300,49571128604,-0.1118,-0.001118
20170125,6165.2642,6156.7761,6187.4333,6152.1441,6179.5681,4297428800,43740185010,0.232,0.00232
20170126,6179.5681,6183.1588,6224.1897,6183.1588,6223.7061,4054247700,41944886987,0.7143,0.007143
20170203,6223.7061,6227.4615,6231.6039,6190.8278,6207.0921,3554149100,37929189875,-0.2669,-0.002669
20170206,6207.0921,6206.5352,6259.4103,6195.4953,6259.2471,4575565600,50034776941,0.8402,0.008402
20170207,6259.2471,6254.2002,6269.4606,6223.5399,6255.927,5092823200,53950802890,-0.053,-0.00053
20170208,6255.927,6248.4708,6291.7658,6219.0209,6291.5977,5388511900,57742142041,0.5702,0.005702
20170209,6291.5977,6288.8842,6331.3294,6285.7284,6331.1771,7272232900,74903715864,0.6291,0.006291
20170210,6331.1771,6329.6825,6350.3394,6320.2482,6337.1081,8937713900,87202785397,0.0937,0.000937
20170213,6337.1081,6341.7267,6370.2071,6331.9619,6369.6526,8376505400,84625077163,0.5136,0.005136
20170214,6369.6526,6366.937,6378.0622,6346.5932,6374.8852,7606862900,75879186213,0.0821,0.000821
20170215,6374.8852,6367.6437,6379.7876,6301.0125,6311.6959,8407660700,84745249693,-0.9912,-0.009912
20170216,6311.6959,6308.3181,6363.8696,6306.5107,6359.3361,7507458100,75785517261,0.7548,0.007548
20170217,6359.3361,6356.0922,6365.6958,6300.51,6307.1627,7907995200,80705736069,-0.8204,-0.008204
20170220,6307.1627,6307.2342,6385.0625,6307.2342,6385.0625,7412663600,80325702731,1.2351,0.012351
20170221,6385.0625,6390.508,6434.5346,6386.904,6434.4383,7889690100,86222033428,0.7733,0.007733
20170222,6434.4383,6432.7507,6474.4899,6431.4088,6474.225,8752564100,95597767122,0.6183,0.006183
20170223,6474.225,6470.617,6482.2481,6435.7455,6473.993,8936667800,99277240144,-0.0036,-0.000036
20170224,6473.993,6466.1821,6477.4217,6445.0669,6476.1655,7625812700,85426215440,0.0336,0.000336
20170227,6476.1655,6476.376,6480.1867,6417.7848,6424.2549,7224501000,81011815135,-0.8016,-0.008016
20170228,6424.2549,6424.9954,6451.2916,6414.7839,6450.9701,6303112600,71170206500,0.4158,0.004158
20170301,6450.9701,6446.4356,6488.8245,6440.8074,6467.6385,7247967100,83177653149,0.2584,0.002584
20170302,6467.6385,6476.1055,6484.1156,6431.4355,6434.6262,7206417200,84092921492,-0.5104,-0.005104
20170303,6434.6262,6417.3888,6457.228,6398.8848,6452.839,6525325300,78891589125,0.283,0.00283
20170306,6452.839,6457.5928,6518.0421,6457.5928,6517.3235,6727767200,83853156141,0.9993,0.009993
20170307,6517.3235,6517.8451,6523.3598,6491.2635,6523.1868,6853491500,82330583705,0.09,0.0009
20170308,6523.1868,6519.9741,6525.1932,6478.5482,6497.0878,6306736900,75049470141,-0.4001,-0.004001
20170309,6497.0878,6484.5815,6484.8275,6425.0028,6439.3822,6423898200,73949329067,-0.8882,-0.008882
20170310,6439.3822,6436.7583,6464.6026,6436.6388,6447.9165,5635992900,69999414897,0.1325,0.001325
20170313,6447.9165,6444.5584,6508.0665,6412.708,6507.8964,6491243000,81201111069,0.9302,0.009302
20170314,6507.8964,6508.369,6518.7786,6480.0806,6493.4846,6027199500,74548113277,-0.2215,-0.002215
20170315,6493.4846,6486.3,6499.5423,6471.7207,6486.0616,5575008500,69104007281,-0.1143,-0.001143
20170316,6486.0616,6499.8323,6543.3407,6499.8323,6543.3407,6865461900,84809251031,0.8831,0.008831
20170317,6543.3407,6543.5573,6555.5786,6480.2914,6483.2463,7306370600,89911150469,-0.9184,-0.009184
20170320,6483.2463,6484.5404,6498.5658,6451.354,6498.3416,6164478300,76363964979,0.2328,0.002328
20170321,6498.3416,6494.7728,6516.0101,6484.687,6515.9458,5899504200,75784024757,0.2709,0.002709
20170322,6515.9458,6486.3011,6514.6285,6459.975,6499.7928,7227336600,88332148328,-0.2479,-0.002479
20170323,6499.7928,6502.1273,6533.6523,6445.8112,6512.1874,7691114700,95665083643,0.1907,0.001907
20170324,6512.1874,6509.2327,6552.7481,6500.0657,6546.615,8354782200,99764242487,0.5287,0.005287
20170327,6546.615,6545.4462,6555.7939,6510.4398,6516.0326,7748273700,91609824450,-0.4671,-0.004671
20170328,6516.0326,6509.0377,6519.0858,6483.6403,6498.6902,6126211400,74546542337,-0.2661,-0.002661
20170329,6498.6902,6504.2455,6522.5117,6461.5358,6480.543,8561404800,94145712453,-0.2792,-0.002792
20170330,6480.543,6467.063,6471.935,6369.1202,6375.7437,9651272400,103000000000,-1.6171,-0.016171
20170331,6375.7437,6374.565,6402.2179,6365.4474,6401.6479,7208277200,81869918412,0.4063,0.004063
20170405,6401.6479,6450.8955,6539.9665,6450.8955,6539.9665,9701497800,110000000000,2.1607,0.021607
20170406,6539.9665,6554.7454,6569.7021,6535.0376,6559.6526,9747113500,107000000000,0.301,0.00301
20170407,6559.6526,6554.2567,6593.949,6544.2362,6578.726,10059667100,115000000000,0.2908,0.002908
20170410,6578.726,6575.4597,6595.1986,6556.0781,6566.5441,10252932300,118000000000,-0.1852,-0.001852
20170411,6566.5441,6566.84,6631.9963,6531.5307,6629.1661,12773804800,148000000000,0.9537,0.009537
20170412,6629.1661,6625.8795,6626.761,6571.4755,6576.4761,11417302700,126000000000,-0.7948,-0.007948
20170413,6576.4761,6569.2398,6627.702,6562.7621,6615.7042,8771144000,95722060561,0.5965,0.005965
20170414,6615.7042,6623.4544,6623.8014,6522.7905,6528.1624,9751115100,108000000000,-1.3232,-0.013232
20170417,6528.1624,6500.9489,6502.036,6426.2797,6456.598,8753220700,99323748147,-1.0962,-0.010962
20170418,6456.598,6452.918,6491.8082,6416.1723,6418.2114,8018564100,91417770877,-0.5945,-0.005945
20170419,6418.2114,6390.3311,6401.4112,6285.9903,6350.6465,8700044700,95577254209,-1.0527,-0.010527
20170420,6350.6465,6349.4075,6377.8003,6299.8941,6347.7732,7917415700,92055492681,-0.0452,-0.000452
20170421,6347.7732,6345.7705,6364.6737,6296.8103,6300.7128,6087110100,72187532636,-0.7414,-0.007414
20170424,6300.7128,6282.331,6282.7398,6137.9201,6138.5049,7077136800,78586553277,-2.5744,-0.025744
20170425,6138.5049,6139.4842,6203.6818,6131.9512,6160.4612,6465772900,73714024619,0.3577,0.003577
20170426,6160.4612,6159.8926,6195.3247,6157.3991,6176.3981,6974602900,81432873560,0.2587,0.002587
20170427,6176.3981,6157.5184,6205.2293,6052.8806,6192.3044,8935778900,102000000000,0.2575,0.002575
20170428,6192.3044,6174.142,6214.1617,6166.7979,6211.8624,6676916700,76705995604,0.3158,0.003158
20170502,6211.8624,6205.1005,6216.4949,6186.1678,6216.115,7028900300,83553106435,0.0685,0.000685
20170503,6216.115,6205.6817,6225.6265,6174.6918,6197.4779,7247544700,85574278198,-0.2998,-0.002998
20170504,6197.4779,6180.0292,6236.8865,6151.8088,6176.3053,7741351300,89915586361,-0.3416,-0.003416
20170505,6176.3053,6155.1974,6164.2461,6089.0909,6089.6828,7155199600,81292488330,-1.4025,-0.014025
20170508,6089.6828,6076.458,6083.362,5975.2213,5975.5395,6718255500,76311198234,-1.8744,-0.018744
20170509,5975.5395,5953.8391,6012.4429,5919.5993,6012.0016,5472699300,62722952719,0.6102,0.006102
20170510,6012.0016,6010.7303,6038.9734,5885.5213,5885.841,6264566000,71467192554,-2.0985,-0.020985
20170511,5885.841,5856.4147,5873.9064,5731.4825,5872.6391,7305431400,77588395749,-0.2243,-0.002243
20170512,5872.6391,5859.3374,5889.93,5820.2939,5863.7832,5668562800,62606811862,-0.1508,-0.001508
20170515,5863.7832,5880.6961,5912.2661,5880.6961,5893.5075,4972593300,58911836309,0.5069,0.005069
20170516,5893.5075,5882.3298,6014.8806,5839.2197,6014.7344,7342661600,84036099309,2.057,0.02057
20170517,6014.7344,6006.4691,6055.9183,6001.0394,6027.6504,7314690900,84588690909,0.2147,0.002147
20170518,6027.6504,5983.3497,6030.109,5965.3503,5976.2998,6006212500,70971740790,-0.8519,-0.008519
20170519,5976.2998,5973.768,5990.4353,5942.6096,5974.9772,5506815200,64668962901,-0.0221,-0.000221
20170522,5974.9772,5962.2861,5987.3066,5873.0412,5888.8127,6089413900,66101128000,-1.4421,-0.014421
20170523,5888.8127,5879.5592,5893.816,5760.3248,5764.8759,6491864700,70779450169,-2.1046,-0.021046
20170524,5764.8759,5740.4428,5799.6834,5668.7221,5799.2499,5813084700,62845340538,0.5963,0.005963
20170525,5799.2499,5788.5567,5859.5019,5740.7985,5850.8006,7068395700,75351887954,0.8889,0.008889
20170526,5850.8006,5843.5212,5871.2139,5833.0876,5836.9338,5925619900,65692499036,-0.237,-0.00237
20170531,5836.9338,5887.9405,5913.1835,5820.2063,5824.1042,5847776900,66221305694,-0.2198,-0.002198
20170601,5824.1042,5810.4191,5810.5989,5709.6885,5709.9994,6027890500,65490263888,-1.9592,-0.019592
20170602,5709.9994,5696.8285,5780.5015,5655.762,5772.5174,5886884700,61562500697,1.0949,0.010949
20170605,5772.5174,5778.1891,5830.0525,5777.9509,5815.8022,5433329200,59775835963,0.7498,0.007498
20170606,5815.8022,5808.9716,5841.8803,5793.4367,5841.5232,4878150000,53237820722,0.4423,0.004423
20170607,5841.5232,5838.8814,5955.0236,5836.4411,5955.0153,7466605900,81742004615,1.9429,0.019429
20170608,5955.0153,5947.975,5972.7277,5940.7235,5958.977,6650654700,74753009505,0.0665,0.000665
20170609,5958.977,5952.4061,5971.5251,5922.7285,5969.2741,6210987400,69574732886,0.1728,0.001728
20170612,5969.2741,5943.6443,5950.0431,5896.4049,5902.8551,6035967500,70214585117,-1.1127,-0.011127
20170613,5902.8551,5895.4692,5986.8692,5894.2253,5980.0566,6042416900,70753185224,1.3079,0.013079
20170614,5980.0566,5976.0141,5992.7818,5958.2003,5966.4314,6092696300,71476434180,-0.2278,-0.002278
20170615,5966.4314,5959.4746,6024.3764,5959.1892,6021.1651,6499111000,73277153514,0.9174,0.009174
20170616,6021.1651,6016.9727,6027.395,6003.2623,6012.9996,5691259600,66287703874,-0.1356,-0.001356
20170619,6012.9996,6010.9392,6057.4115,6009.2243,6057.4115,5923158500,67315215224,0.7386,0.007386
20170620,6057.4115,6061.1098,6089.8121,6058.6882,6066.9046,6612240800,77790508880,0.1567,0.001567
20170621,6066.9046,6074.6095,6080.5326,6035.2737,6078.1925,5673042900,66856678681,0.1861,0.001861
20170622,6078.1925,6074.3663,6094.5533,5992.3352,5992.3352,6922564100,82350322636,-1.4125,-0.014125
20170623,5992.3352,5978.2385,6010.3137,5923.5507,6010.3137,6350512400,73951244991,0.3,0.003
20170626,6010.3137,6013.4788,6111.707,6011.8591,6111.6406,6984617800,86328092268,1.6859,0.016859
20170627,6111.6406,6109.3701,6128.3768,6089.6802,6113.1658,6231684900,75563273773,0.025,0.00025
20170628,6113.1658,6102.2283,6110.3484,6075.1424,6086.2112,6047948200,71450336215,-0.4409,-0.004409
20170629,6086.2112,6089.9202,6132.2451,6089.9202,6116.9932,5803528900,70846315032,0.5058,0.005058
20170630,6116.9932,6101.3648,6139.0677,6090.2523,6138.1556,5352122300,66361720180,0.346,0.00346
20170703,6138.1556,6142.1711,6177.3953,6129.8406,6177.3953,6382532200,74248241220,0.6393,0.006393
20170704,6177.3953,6169.0335,6170.852,6134.8792,6146.8527,6311419600,76708822695,-0.4944,-0.004944
20170705,6146.8527,6135.713,6193.9641,6127.5143,6193.9641,6862163800,83041215553,0.7664,0.007664
20170706,6193.9641,6187.4304,6211.9654,6149.9308,6201.6535,8287181400,97626267780,0.1241,0.001241
20170707,6201.6535,6182.4538,6229.8309,6176.7431,6226.0108,7932830700,93885482338,0.3928,0.003928
20170710,6226.0108,6221.5252,6236.2921,6189.0004,6206.5568,9037099900,105000000000,-0.3125,-0.003125
20170711,6206.5568,6194.6164,6202.2032,6128.9942,6128.9942,7698233000,90795353530,-1.2497,-0.012497
20170712,6128.9942,6124.9574,6143.7984,6050.6501,6132.9922,7557950100,89554635963,0.0652,0.000652
20170713,6132.9922,6134.7513,6172.6827,6124.3599,6149.9337,7913600900,96251741979,0.2762,0.002762
20170714,6149.9337,6143.3257,6143.4587,6107.9089,6128.7397,6638636000,80743682309,-0.3446,-0.003446
20170717,6128.7397,6108.452,6108.452,5860.78,5876.4592,10153616900,113000000000,-4.1164,-0.041164
20170718,5876.4592,5854.072,5938.4342,5842.9557,5938.4342,7656432300,83831518529,1.0546,0.010546
20170719,5938.4342,5928.0076,6059.5323,5917.6696,6059.3582,10290191400,109000000000,2.0363,0.020363
20170720,6059.3582,6052.5111,6120.1918,6046.4096,6099.2835,9382877000,106000000000,0.6589,0.006589
20170721,6099.2835,6089.6581,6136.9731,6080.5615,6126.1083,8313265400,97182317720,0.4398,0.004398
20170724,6126.1083,6121.3267,6171.8185,6117.2961,6167.1282,9729992400,114000000000,0.6696,0.006696
20170725,6167.1282,6159.4123,6170.6462,6113.5608,6153.5984,8922430400,103000000000,-0.2194,-0.002194
20170726,6153.5984,6151.8543,6162.8805,6111.038,6146.7028,8875349500,106000000000,-0.1121,-0.001121
20170727,6146.7028,6136.9603,6192.9383,6105.962,6184.0207,10400553800,121000000000,0.6071,0.006071
20170728,6184.0207,6170.6584,6229.0561,6165.9919,6215.4633,8646787900,105000000000,0.5084,0.005084
20170731,6215.4633,6214.6567,6299.8004,6208.461,6298.0004,11333106600,130000000000,1.3279,0.013279
20170801,6298.0004,6293.0559,6299.1562,6261.2848,6286.5362,10108155700,117000000000,-0.182,-0.00182
20170802,6286.5362,6289.2453,6313.5062,6248.3556,6251.8627,11401201100,133000000000,-0.5516,-0.005516
20170803,6251.8627,6240.1518,6288.4352,6236.66,6261.9676,10015993900,113000000000,0.1616,0.001616
20170804,6261.9676,6258.8472,6297.1163,6224.2026,6225.1151,12588838600,140000000000,-0.5885,-0.005885
20170807,6225.1151,6227.5184,6304.2674,6217.2893,6303.4209,10857231600,114000000000,1.2579,0.012579
20170808,6303.4209,6302.0261,6322.4694,6281.6178,6303.716,12038043700,131000000000,0.0047,0.000047
20170809,6303.716,6296.115,6340.3754,6285.0247,6340.022,11534764800,124000000000,0.5759,0.005759
20170810,6340.022,6322.8308,6341.4803,6246.658,6289.2174,11269947000,128000000000,-0.8013,-0.008013
